bs,adj_bs_i_0,adj_bs_i_1,adj_bs_i_2,adj_bs_i_3,adj_bs_i_4,adj_bs_i_5,adj_bs_i_6
263,19.554903916187975,31.587020118827613,37.832846589453084,41.528749838110194,47.794209494525575,77.3864783446778,80.48649089060063
264,109.70335852824614,110.64548304869025,112.6696208752935,120.68734784183745,179.05504941026584,254.48874114229596,261.25975853872785
265,27.63982800966361,37.19494883892492,44.17403546464855,64.42081036949199,68.24288652170826,76.74973499165196,78.23806161320313
266,111.92818322866141,131.8364262763427,181.37662159922888,212.21778198182216,234.09831563899738,238.52990856386873,254.25068805350182
267,53.53911043659085,62.60041665084497,83.60903691176524,93.0944853770669,99.70174129364592,106.82467759119349,110.8405511724146
268,42.00320231041994,47.765966050240976,61.068275549109636,63.0968272652597,76.2080870307797,86.22651916727119,112.48148230417857
269,17.626759996424603,37.83246134080417,46.57369787350876,61.370058678581636,80.50896931294633,104.28708238350922,149.80768067827523
273,15.402247731258113,138.4051422377122,141.08149474088836,152.1793849557362,168.79375265240773,187.36935808538954,188.056492647436
274,74.0002622804653,81.57536617683465,101.95459145441197,108.99644343572518,127.79124337303918,142.12328025564258,150.88073574607918
275,19.40256847164129,147.70606814582993,165.9573369858325,176.53451518528425,214.62427064097326,216.6202075282408,253.32719943258175
276,139.39516134967678,156.59262773691606,176.98986428544458,202.5450061173442,211.8609437421161,231.6856405401682,240.45957619316684
277,139.90690294715012,218.63979800060315,244.0480286157997,246.9862413832824,288.12467210345375,327.6078518628502,366.42197842811436
278,100.09579872819955,107.51542128026549,125.09405741021104,136.90987346523707,139.05439758043235,224.36963240356224,237.7995363774498
279,20.233359523965827,56.83892526968469,79.53795705193168,91.30365614511213,94.80530640991121,112.81562819743945,124.66129721945653
280,33.728652456691655,131.96461027106704,132.77370204991277,140.43800599150308,200.90789137509236,209.92682695790177,257.86424724463615
281,36.312012013746134,53.65167311667954,101.67070070247763,132.93393852850318,148.05928352791034,150.23311536587585,155.07049715051988
282,29.69970962555985,48.18375822804461,59.86274262231019,79.37514092980967,81.00475242154008,86.33358835795333,108.31828048254717
283,39.75946232138003,48.27415328645071,52.64499849942286,65.73215881722523,85.79284747834203,131.98010780317188,133.27992670236628
284,57.99940527969809,65.73215881722523,67.54777217923719,68.84131373816557,99.03430127841565,101.31875729367698,103.75588618957322
285,2.674551467316114,10.037773229272418,51.56087828074147,122.60387139134492,157.72993148618195,165.91176182413955,174.9514696585877
286,105.47467290301822,107.54861640887003,118.63873756702338,123.05209252938086,123.63261200753333,126.69798793020448,131.91284373142645
287,71.08725079474381,85.29327971628172,91.30365614511213,108.89481586961507,122.59296862698439,147.9630543784128,165.19773703163017
288,43.58676728045436,53.23448558434821,57.64935065303186,75.71838651204351,95.47355637224197,101.98143414606577,111.77355683632332
289,56.89406246990306,72.19150847493009,79.74979537591543,129.61194529602759,144.67242226656967,150.9440242774148,152.13852655279362
290,15.402247731258113,123.14047602290489,137.1732963301797,141.4111135131474,169.86618101840492,177.49422537770675,184.21867779796074
291,15.051127790681612,62.120024758943515,119.281832424921,139.05439758043235,154.21667422479908,184.32377166610584,278.467943399819
292,218.63979800060315,252.30983803735734,260.4400129068416,310.1724122810037,339.96398861508686,346.0226381047207,400.7542486860585
293,24.362245268245477,53.46758832846158,107.38651292932087,113.87354703290299,129.31462644122433,137.30960734966013,137.48781037546755
294,39.11771042618795,110.64480596007174,163.0775745143781,164.4609838693959,173.32871264462582,191.71342247798296,192.67904306902003
397,29.32625537777434,98.27747977990822,109.65011542952197,113.26792862637495,119.52538530482126,137.3896208851179,143.60390259459535
398,37.35210880391059,80.20422850594973,82.44941376903677,99.0790983104376,130.7319736930093,139.89233117111613,146.2750778169476
399,10.215907845047655,46.379420841631,54.79618961589791,56.389957107972236,60.922353855666266,67.69116274666884,70.97633182865351
400,93.33028531809897,95.4169997378795,97.36841760959885,111.1144225018355,150.5990047149811,157.13369868184506,184.8155479440762
401,96.66788110360719,176.3623872234946,226.86126911888644,276.37864093390493,276.7256052783752,286.27913981712766,304.8679490833374
402,48.87244854376919,62.42317062912718,93.11331263162549,106.78484141511098,120.7823916696539,143.55705626754673,157.0100486346517
403,33.34567925553743,55.197176338755895,55.67926967988929,76.58146550712388,90.0463403441364,106.15772334252884,117.26082906669507
404,66.70968778872212,74.30749007854568,76.39638711702031,79.68536957572331,93.36362046470771,109.52315470154859,115.66936431256923
405,38.719406518278,60.470709448214265,78.46331762995231,79.39346336893313,91.91541206070053,104.55155688237276,127.30400663266417
406,66.37859766047575,110.78980520744,115.13826645238456,144.40325504569165,153.502841833436,193.87633130581312,205.28529148565843
407,32.46854099232084,50.64399872438015,57.51791275951179,86.02377350781883,98.21639352656759,103.7973612189636,124.88060429718624
408,48.8290886012646,56.066610524789056,73.550918993022,92.63076254159688,106.64272592889279,107.84981241552578,109.84690699971885
409,50.64399872438015,60.88459823984593,64.7425228904194,82.09099221797862,95.34850488508341,104.86305180011317,109.69861633895495
410,50.14647395167432,62.668124083467255,65.79645555231107,108.33830609681374,110.5857381792247,114.1394614392996,123.59613405815942
411,51.44256899222033,78.54514824573697,88.4945049646773,98.90187256028696,101.71337227836652,131.87130369764895,134.69801693611035
412,79.11935153957674,94.2208893619891,98.61675346088936,103.18451839756366,104.47818965041743,127.16456330141501,134.48924350616306
413,33.68053042647798,51.2149736246058,59.10718932252696,60.627653278254975,63.57714319818079,76.32808555422918,102.4019038815893
414,32.806561319157126,69.78424582860612,77.60311902032643,86.27759420988895,118.67705886129751,123.67036931926692,133.28719295712182
415,52.17404276153219,57.88926243935698,94.80182406909934,95.64494732388881,99.77476382826073,122.89858555405772,125.76360782618512
439,356.88481228473273,398.1139204889645,535.4037723336968,620.3759244128571,637.7604808165892,685.8912831672628,696.4953708676362
479,39.85752010779763,67.51607762187963,80.32622707235814,131.62937325995725,158.91085091801324,173.49254247148784,178.13432397959772
480,139.57734183239708,159.08056696699893,168.12267803726192,272.62503622438555,288.3598381875502,301.8030816171792,308.1169234223605
481,26.105720849210627,68.52001560048186,88.02855336439117,102.1610756253027,106.78363322373221,113.37189718220986,115.96231794505677
482,48.832495554244886,86.05705509624642,107.20166536851589,109.08974185866298,111.81133535769493,116.07937127216577,152.13096403190272
483,102.0402222534404,153.14394231797755,189.83544897169793,206.33043522028046,235.41770262288676,241.28818218205865,242.2419417819344
484,174.3513478612289,198.77502156913582,200.38090094604328,246.9862413832824,300.68959692005933,305.0672034593629,319.2552403037929
485,57.83856699689088,76.32235855992862,127.30190771817429,129.68240518480164,135.9422016798418,175.79456965107894,176.0233689066877
486,20.4594695761068,47.38795748120118,98.55364317683573,106.60799195468495,142.8255931022306,146.59357940003167,185.44705581221058
487,13.021350992799624,25.713920684240072,51.765149872505255,106.20608588196687,169.3522638640919,169.9802703025149,175.6175204227364
488,98.35888313418408,119.22741263224579,128.18066079833238,143.50371305317617,165.57134838837013,222.5255789727214,232.0404301200485
506,42.5944080688069,67.85616085921548,72.96468654323353,98.90818627198959,117.89289359861307,119.08895606146244,130.6768451691135
509,58.00775127002072,73.19019269085132,80.23238438240453,82.69929325637696,109.83235485202341,112.18956507673407,112.94991406283764
513,75.6630070858159,77.3818266617071,95.84735594277801,120.13975362840826,136.44770746996667,149.1959288967977,151.37277790844624
529,71.48401824874637,195.45364178249204,216.2054031301587,232.11870757545958,259.6330456303352,280.0434465706728,285.50163495313194
535,43.63794026828453,100.97152684118723,169.32684431337822,172.85303174167075,224.66878305173054,228.21331124455142,229.60156333046348
542,19.614627276295263,103.52589049717766,219.71118078809474,222.14867132107665,256.99499063537434,261.80065662863353,272.47136176994746
550,67.30546891466994,85.08223022337091,99.02049374051234,115.01453576322857,150.45098374335768,150.6844936586429,155.02840271136958
553,46.051729824423205,76.5674924094853,79.49421234266592,115.01453576322857,126.63648817058687,161.6011208738151,186.73281144776942
597,29.52134734457578,41.04808798352104,49.980972774487476,54.02460866525045,84.25973081254848,87.52980412681252,91.89294374421407
598,13.570459122947224,49.99987551484851,50.770453543102484,61.65502299112471,77.23778229624004,83.55750181031468,86.85935113631639
599,45.686178011454984,60.214101748177924,86.00293310646465,95.24237114769124,96.08330153523708,108.81934808378847,118.32370711015109
600,5.557516670835597,11.433979973305663,45.80319091327367,51.863609147782356,60.80674593537636,98.361089673323,104.7009768311103
601,9.980440069213012,10.443326519910228,25.592615297484297,39.02917171779791,60.15758573761934,65.48768970593866,89.148388965104
602,65.39644933784083,77.0383835914331,86.67286758963809,100.38714266149533,111.06546671827503,113.97057573485658,116.73186010389414
603,24.557847884077866,42.40463475454711,75.62847562682207,85.77834001340788,88.71631690651157,98.6104499109814,105.59156247339412
604,36.644846172883426,46.51563793521872,57.47193444847232,64.8221616282269,85.44641083552109,86.85935113631639,95.14444956556221
605,62.80086645658412,65.95706356553444,77.59677579705455,79.82903754421376,84.97288845211165,85.64543588799918,86.19663662478153
606,24.43522916915017,25.21703756541041,41.56029646463303,44.390738665412464,44.75584856331593,58.3611307192649,59.54106863421037
607,37.7372046916974,76.87684545599805,85.40413911694839,122.55368097501875,168.8667459275059,178.93597862135948,179.04975570888035
608,6.073545645923832,41.58718368027281,51.863609147782356,55.4633893815756,84.32343749564062,109.01731705001866,113.50841902596589
609,44.25123358183424,48.180218847706094,48.930657775600864,80.0765513326487,85.22357635645926,91.69644055580869,94.58008518961877
610,32.00180707112317,34.60825594290951,50.988281469366065,83.6629788811957,94.45999957239692,100.33456730901997,102.0218605080975
611,37.7372046916974,61.36709082018094,83.20416195177275,145.44269637330282,145.5238275596748,157.3761183785401,184.1841183216349
612,10.247752825890027,129.338234902583,138.18069799029226,144.48396147811903,149.24816586834902,163.45645863273714,166.35268193348844
613,9.11884195571247,20.240853586729028,71.69589614474205,74.46225606451176,76.12238087081943,102.0218605080975,111.41904585165078
614,33.42210565476736,40.229286662648114,40.56663578998568,56.78114123060294,86.37590338412502,96.0020969516272,100.43323568002792
615,16.58041145300855,49.175186702177015,80.43306386136044,85.65541218254639,92.14358825077557,94.03276667140949,110.10067704657696
616,11.843423708782414,44.181097648172994,49.99987551484851,52.35008689832362,78.6841786485692,81.31121491831108,83.31069564439454
617,16.23878255746321,23.553940791114783,39.27796629514988,40.09104097080766,53.59938864161767,61.61533811332528,65.8082901228949
763,71.7193757665603,98.8919035931755,99.51877462817292,103.46394202480298,116.1579268402707,153.098972347619,164.01829364406044
764,42.749212703532116,50.43564318653514,59.25118804698827,90.76617053867714,105.78759461074559,142.91344782949642,148.3493742933886
771,72.28905201607789,75.8302720498797,94.13954186589292,109.8833454360557,118.34813546186302,133.92391120005723,136.37124526141693
774,15.985026981314126,20.312416631465716,31.896631175424197,33.545577824334785,39.59702063465373,63.79218515315949,65.16661209679641
776,12.21529410080347,101.416894724162,131.70351682798994,147.4628428008941,148.37196161926522,153.8958396104606,155.72112427834628
777,28.011643418319174,61.35703300935174,69.6419906609472,70.3106094709644,86.46090246302498,93.25672996096101,96.41795893532661
778,56.55550886951886,63.42224262790096,83.69923950481558,86.11261913476123,91.72349995262715,95.38327720110667,98.91532763850888
780,116.53222790611954,146.6310038047215,235.43273333596753,257.38813796748803,270.6163144325548,310.9832858865128,311.5979615936603
781,40.96940943361586,55.6864763232509,60.24929775422376,72.63481081377978,74.60285666771796,90.52374081118195,93.53045969191267
782,48.33835935650248,55.693095101813995,82.27242368079537,87.87137281958188,94.73976047976727,100.15171644178126,115.79373151663536
783,63.42224262790096,66.16417655362184,68.9097227092481,78.20334240125311,89.53661023604475,89.60417589578088,108.62960656790837
784,44.11043398153343,59.88640998052375,66.91352910735003,70.870253090547,75.55060477767316,85.18653894595376,92.81012360555562
785,33.76354374416611,37.88897000590032,44.400582828478036,59.62155816346552,59.88640998052375,72.4838918974695,75.39298044985955
786,25.2222790322671,45.13310155543377,51.644853660367666,85.22890235631955,120.88978155272008,134.53350977066629,134.65450098180543
789,42.51674767838662,45.82736566666067,52.737713015709794,55.89189100441579,58.97246238999585,69.441695873019,77.6291965574609
791,157.10939393994806,178.52267525122187,180.65159203695237,210.1464756168765,222.68925099066067,230.67512296719786,276.1351558394727
792,83.14502851855923,94.84993477210453,140.04448370818005,175.02599070357488,221.39367749357493,229.6213855112087,250.239437114661
793,62.95867144773244,80.73495459668185,109.37106538352987,117.1171812458044,124.90915176927449,159.52280206164806,193.66824416069196
824,48.85213966529505,53.724831621611735,65.00770714247626,67.29495549316252,68.78101536209911,76.23536654272809,97.79091827847441
825,34.34944944361697,38.02293760368239,49.24077816407015,66.1068049165258,69.23358084531334,80.46598839163825,106.12596221939353
826,64.26675952903716,116.80405022599135,134.31175555956284,137.58739006479055,139.98867322898795,157.66251826750846,158.00978334164364
827,44.850848599185085,59.186671889728956,78.47816899780508,85.44942178590117,97.00937402680675,102.99316173840778,105.7627310967173
828,66.1068049165258,80.60786523791778,82.54985960368676,86.77208855265106,87.81701125931126,91.60418758743516,95.53421057053126
829,34.46397578467231,41.20836353002649,55.36100285244493,84.96044959488863,92.88897383802795,95.07496229527955,116.80405022599135
830,62.68593733595217,75.02394730208923,89.0715751168692,119.23352630070333,121.71344691312476,125.24386737521235,128.64927501960486
831,15.871826421197186,54.99743294237965,58.81156061423695,71.21932762155214,73.70524986356178,82.05555918053125,82.74168827243172
832,13.232993006428817,41.49850767080807,54.91063268116274,84.2179632369829,85.01207006633646,89.45446685744164,95.28659958834805
833,3.1785105316831177,27.38330800260225,35.329869698863284,39.11932524346456,44.80352775453984,54.71926443336509,119.1135909918956
834,67.2644787933332,94.0569800295699,100.76499636884361,114.8893445698145,119.18667240147246,123.40546659925975,141.27620808417979
835,17.584971405550423,51.35325145444744,58.81156061423695,71.62880872275306,73.36924163714473,79.52226681990732,102.07062006148547
836,53.85327495649676,69.31280985243995,86.72319914546031,94.70645720800357,109.52725344125729,110.00448484542761,111.88637774702546
853,42.98906272461454,44.15547196457569,94.86106687587207,171.00474579427438,195.08967883164004,205.59103839163015,222.68925099066067
856,12.184886723349043,80.64922263360653,141.94453871005786,158.3305995748674,188.3998351169316,229.60156333046348,286.719936322161
857,230.15051562056087,242.96406852217044,415.42405811077333,481.15351081381016,561.8546017768274,568.536893613885,605.6490099022793
940,34.57212385305743,72.09350352632988,98.8091584452951,115.57581311835096,134.35525633673765,141.1135585963444,186.33104614311986
943,100.01260036661101,104.11252626776857,191.63064628852374,219.1229686933514,261.3109080575519,263.6960345794473,282.44182576013424
944,175.59205225572782,205.76612038538454,217.83566843159022,236.64578719003043,238.45353808790782,239.4751626683348,248.24980348794992
955,8.599374998799021,49.962445608774665,69.13768169448213,73.31134895440962,77.5707963741631,77.61745765394464,84.96158356022089
956,45.72624233151528,48.476284016947226,70.2992199376331,95.46862190223918,111.41324039719822,138.9728215939491,145.10704394601564
957,69.69342688841616,80.8430452402023,128.53737262208753,131.88427104354065,132.2714859252576,139.49604520647057,155.22769042814554
958,7.286305380999431,18.54339771811071,25.23894837738613,29.18740973415771,29.957137657240274,53.56218403066923,55.899925126291954
959,150.28266310884598,168.2171925313535,180.06371682900289,225.44408018009528,236.49226984366035,241.8727586443741,264.1147271702162
961,73.37983422100422,79.04505065019077,117.98909777563831,138.8397110694983,170.3784225437718,198.62032908860516,201.7141883046465
962,47.38094474868174,49.39399383860818,57.779728936510196,64.47374086418979,83.23573401780634,89.11654123422734,96.94326459787295
1007,42.71588831828403,61.184379373085626,67.71198438260885,92.39446980968597,103.92169312925826,122.30793361257027,123.12411403563834
1008,54.998957934293635,88.76095345610159,98.85982316679701,120.80468555805588,136.09487245795157,137.01227436207233,137.9252434005319
1009,57.035948884791644,113.49529093420043,129.28394065833578,137.9252434005319,142.82724367989684,158.23589320955372,171.77701243416854
1010,56.202549951873245,61.13119245495631,141.62031839113004,181.07442854658365,184.6089616872694,199.33970721704142,203.42925532673297
1011,82.67659736351526,140.27314720285142,146.50051542822857,170.1752094395858,199.88038663248474,252.26554975522563,268.3350701813497
1012,38.65817097979053,67.15004553301858,71.57933150837414,114.47636300361155,118.04630026773583,120.49442247770163,128.7224624387462
1013,12.761137851277153,65.06431363001455,67.05629541925278,67.65398486540806,143.92933298423858,144.4229792289722,162.10097550283768
1014,6.310015136161761,12.947973493491657,68.21855601137815,102.56740874825914,129.37590174268067,175.02340542815793,178.84119864599543
1015,66.3106908235161,66.45706640516727,91.12517520541755,91.55471320996696,96.49469960941538,104.55762435673309,117.32449810720938
1016,9.469005476881376,22.25987086858656,30.328340771292453,40.229286662648114,81.99216407855673,84.25973081254848,96.26605454000445
1017,29.570836441325113,36.79343260841301,51.332521552469,51.945812496212746,68.2043091839511,73.12437075692576,74.65859696740449
1018,36.032140542230536,36.13105826545605,44.841466076133074,47.55323431085805,79.39346336893313,113.19029329867249,118.6028395922483
1019,25.18991969856788,70.5912973987488,78.94308681099155,88.49900371979666,94.65188066538862,101.66772547545793,113.23783428718741
1020,19.613099576374932,27.850591030128697,33.71790429762346,55.794561073142816,63.64157067971071,72.6667864076608,74.18773496375667
1021,5.011777254496423,21.770436227787236,39.227359982904446,63.578931804786784,63.728299412500256,66.42227448597458,67.8726226244205
1022,52.9607341424589,64.29164383852866,73.57519453135814,76.34353468439186,84.68466308057845,88.80238223730858,102.54591518938717
1023,62.32741240008602,102.09754717181077,104.69438348939148,111.49418039046583,132.77222829464318,142.0294657678187,146.5777073369506
1024,43.33731618642516,46.65897685719658,62.68593733595217,79.75621052729635,83.88790634162126,89.54399853990833,93.43127666603866
1025,15.288368170752532,55.871219017593404,61.56778380877446,63.650962110033625,74.74804159529435,75.19335128495156,79.35909939870571
1026,54.874596861373675,56.22644052559429,91.74901332998182,95.44774126914814,107.31063114918062,111.72542851117905,116.4383820169081
1027,42.40463475454711,46.55490859812973,51.64074888177754,65.54016016431096,76.24453931954054,76.60322933412552,79.90505941718645
1028,48.98964092156411,80.70775436676371,96.26459652124493,103.66414008729811,108.98602685328416,116.79042261155442,117.54322565520346
1029,32.63124282158491,41.83722064681181,47.710899383509116,49.175186702177015,63.29033545202502,87.52980412681252,115.05300230108281
1030,52.269411983504455,61.78980795205007,67.80823358332121,83.7904847783007,87.04348562759535,110.11463630159045,111.72542851117905
1031,51.945812496212746,63.90188871279636,80.69101382977287,81.82364657960045,88.63359727697268,89.06266399539804,92.82052727366799
1032,38.358706921964014,77.4922825885273,90.45818458769344,96.77862796527474,98.93111898030236,101.49218623750077,110.5857381792247
1033,48.64310051126109,107.96145974946162,113.71123235790344,116.27057159296986,116.91923169094983,119.19396071872023,143.882911355235
1034,13.366724875193812,44.24632391191471,44.78580179337863,63.31741222791448,78.41156692142,82.59145878537733,85.66726021552644
1035,12.085054095740592,14.09413264113169,25.313338986615026,36.87216191261844,57.93805136711404,68.62358304199765,86.81195760353589
1036,43.62727291793198,54.99743294237965,66.04940962804943,70.85835879973597,71.62880872275306,73.28364352312968,77.1245438967022
1037,45.93035065721218,58.18271085037863,62.26551968332414,80.75661084747398,85.25135040798692,97.25454434406052,97.79893512901025
1038,20.964403506578012,64.57904869296696,75.42566716909879,76.42116930007562,91.81906437150435,105.29931713589275,107.2868234928498
1039,23.45018206228156,34.44329332049046,51.60335394207533,66.8697153055474,80.23076863950583,82.79996073819706,92.39818820574577
